Area,Date,Mean_TemperatureF
BOM,2/14/14,76
BOM,2/15/14,71
BOM,2/16/14,72
BOM,2/17/14,74
BOM,2/18/14,78
BOM,2/19/14,80
BOM,2/20/14,78
BOM,2/21/14,78
BOM,2/22/14,76
BOM,2/23/14,76
BOM,2/24/14,80
BOM,2/25/14,80
BOM,2/26/14,78
BOM,2/27/14,80
BOM,2/28/14,76
BOM,3/1/14,73
BOM,3/2/14,74
BOM,3/3/14,78
BOM,3/4/14,77
BOM,3/5/14,79
BOM,3/6/14,77
BOM,3/7/14,78
BOM,3/8/14,79
BOM,3/9/14,80
BOM,3/10/14,78
BOM,3/11/14,76
BOM,3/12/14,82
BOM,3/13/14,84
BOM,3/14/14,82
BOM,3/15/14,84
BOM,3/16/14,82
BOM,3/17/14,88
BOM,3/18/14,86
BOM,3/19/14,84
BOM,3/20/14,84
BOM,3/21/14,82
BOM,3/22/14,80
BOM,3/23/14,79
BOM,3/24/14,80
BOM,3/25/14,82
BOM,3/26/14,81
BOM,3/27/14,81
BOM,3/28/14,82
BOM,3/29/14,83
BOM,3/30/14,85
BOM,3/31/14,82
BOM,4/1/14,81
BOM,4/2/14,82
BOM,4/3/14,83
BOM,4/4/14,89
BOM,4/5/14,84
BOM,4/6/14,82
BOM,4/7/14,81
BOM,4/8/14,82
BOM,4/9/14,82
BOM,4/10/14,80
BOM,4/11/14,81
BOM,4/12/14,79
BOM,4/13/14,80
BOM,4/14/14,78
BOM,4/15/14,79
BOM,4/16/14,82
BOM,4/17/14,82
BOM,4/18/14,83
BOM,4/19/14,82
BOM,4/20/14,84
BOM,4/21/14,91
BOM,4/22/14,90
BOM,4/23/14,89
BOM,4/24/14,87
BOM,4/25/14,84
BOM,4/26/14,86
BOM,4/27/14,84
BOM,4/28/14,86
BOM,4/29/14,84
BOM,4/30/14,87
BOM,5/1/14,84
BOM,5/2/14,84
BOM,5/3/14,86
BOM,5/4/14,86
BOM,5/5/14,86
BOM,5/6/14,86
BOM,5/7/14,88
BOM,5/8/14,88
BOM,5/9/14,88
BOM,5/10/14,86
BOM,5/11/14,86
BOM,5/12/14,85
BOM,5/13/14,85
BOM,5/14/14,84
BOM,5/15/14,86
BOM,5/16/14,86
BOM,5/17/14,86
BOM,5/18/14,86
BOM,5/19/14,89
BOM,5/20/14,89
BOM,5/21/14,87
BOM,5/22/14,86
BOM,5/23/14,86
BOM,5/24/14,86
BOM,5/25/14,86
BOM,5/26/14,86
BOM,5/27/14,88
BOM,5/28/14,87
BOM,5/29/14,88
BOM,5/30/14,88
BOM,5/31/14,86
BOM,6/1/14,87
BOM,6/2/14,88
BOM,6/3/14,90
BOM,6/4/14,88
BOM,6/5/14,88
BOM,6/6/14,89
BOM,6/7/14,89
BOM,6/8/14,88
BOM,6/9/14,90
BOM,6/10/14,92
BOM,6/11/14,92
BOM,6/12/14,90
BOM,6/13/14,87
BOM,6/14/14,86
BOM,6/15/14,86
BOM,6/16/14,85
BOM,6/17/14,84
BOM,6/18/14,87
BOM,6/19/14,86
BOM,6/20/14,88
BOM,6/21/14,88
BOM,6/22/14,88
BOM,6/23/14,88
BOM,6/24/14,87
BOM,6/25/14,88
BOM,6/26/14,88
BOM,6/27/14,87
BOM,6/28/14,88
BOM,6/29/14,88
BOM,6/30/14,88
BOM,7/1/14,85
BOM,7/2/14,80
BOM,7/3/14,78
BOM,7/4/14,81
BOM,7/5/14,85
BOM,7/6/14,86
BOM,7/7/14,82
BOM,7/8/14,80
BOM,7/9/14,80
BOM,7/10/14,81
BOM,7/11/14,78
BOM,7/12/14,76
BOM,7/13/14,80
BOM,7/14/14,82
BOM,7/15/14,78
BOM,7/16/14,79
BOM,7/17/14,82
BOM,7/18/14,82
BOM,7/19/14,84
BOM,7/20/14,84
BOM,7/21/14,83
BOM,7/22/14,83
BOM,7/23/14,81
BOM,7/24/14,82
BOM,7/25/14,84
BOM,7/26/14,84
BOM,7/27/14,80
BOM,7/28/14,78
BOM,7/29/14,80
BOM,7/30/14,80
BOM,7/31/14,78
BOM,8/1/14,81
BOM,8/2/14,81
BOM,8/3/14,81
BOM,8/4/14,80
BOM,8/5/14,81
BOM,8/6/14,80
BOM,8/7/14,81
BOM,8/8/14,80
BOM,8/9/14,81
BOM,8/10/14,82
BOM,8/11/14,83
BOM,8/12/14,82
BOM,8/13/14,84
BOM,8/14/14,82
BOM,8/15/14,81
BOM,8/16/14,82
BOM,8/17/14,84
BOM,8/18/14,82
BOM,8/19/14,82
BOM,8/20/14,82
BOM,8/21/14,82
BOM,8/22/14,81
BOM,8/23/14,82
BOM,8/24/14,82
BOM,8/25/14,82
BOM,8/26/14,80
BOM,8/27/14,80
BOM,8/28/14,80
BOM,8/29/14,80
BOM,8/30/14,83
BOM,8/31/14,79
BOM,9/1/14,77
BOM,9/2/14,81
BOM,9/3/14,82
BOM,9/4/14,83
BOM,9/5/14,80
BOM,9/6/14,82
BOM,9/7/14,84
BOM,9/8/14,82
BOM,9/9/14,80
BOM,9/10/14,80
BOM,9/11/14,81
BOM,9/12/14,82
BOM,9/13/14,83
BOM,9/14/14,83
BOM,9/15/14,82
BOM,9/16/14,80
BOM,9/17/14,82
BOM,9/18/14,81
BOM,9/19/14,80
BOM,9/20/14,82
BOM,9/21/14,80
BOM,9/22/14,82
BOM,9/23/14,82
BOM,9/24/14,82
BOM,9/25/14,83
BOM,9/26/14,82
BOM,9/27/14,86
BOM,9/28/14,86
BOM,9/29/14,88
BOM,9/30/14,86
BOM,10/1/14,82
BOM,10/2/14,84
BOM,10/3/14,86
BOM,10/4/14,85
BOM,10/5/14,85
BOM,10/6/14,85
BOM,10/7/14,83
BOM,10/8/14,82
BOM,10/9/14,84
BOM,10/10/14,85
BOM,10/11/14,86
BOM,10/12/14,84
BOM,10/13/14,84
BOM,10/14/14,82
BOM,10/15/14,84
BOM,10/16/14,88
BOM,10/17/14,88
BOM,10/18/14,86
BOM,10/19/14,84
BOM,10/20/14,87
BOM,10/21/14,88
BOM,10/22/14,88
BOM,10/23/14,88
BOM,10/24/14,86
BOM,10/25/14,80
BOM,10/26/14,80
BOM,10/27/14,80
BOM,10/28/14,84
BOM,10/29/14,82
BOM,10/30/14,84
BOM,10/31/14,82
BOM,11/1/14,82
BOM,11/2/14,82
BOM,11/3/14,84
BOM,11/4/14,84
BOM,11/5/14,82
BOM,11/6/14,83
BOM,11/7/14,81
BOM,11/8/14,82
BOM,11/9/14,82
BOM,11/10/14,85
BOM,11/11/14,85
BOM,11/12/14,84
BOM,11/13/14,86
BOM,11/14/14,84
BOM,11/15/14,82
BOM,11/16/14,84
BOM,11/17/14,86
BOM,11/18/14,85
BOM,11/19/14,86
BOM,11/20/14,86
BOM,11/21/14,82
BOM,11/22/14,80
BOM,11/23/14,80
BOM,11/24/14,82
BOM,11/25/14,82
BOM,11/26/14,82
BOM,11/27/14,79
BOM,11/28/14,80
BOM,11/29/14,80
BOM,11/30/14,79
BOM,12/1/14,78
BOM,12/2/14,80
BOM,12/3/14,77
BOM,12/4/14,78
BOM,12/5/14,82
BOM,12/6/14,80
BOM,12/7/14,77
BOM,12/8/14,78
BOM,12/9/14,78
BOM,12/10/14,79
BOM,12/11/14,78
BOM,12/12/14,80
BOM,12/13/14,80
BOM,12/14/14,74
BOM,12/15/14,67
BOM,12/16/14,76
BOM,12/17/14,78
BOM,12/18/14,77
BOM,12/19/14,78
BOM,12/20/14,78
BOM,12/21/14,77
BOM,12/22/14,74
BOM,12/23/14,72
BOM,12/24/14,73
BOM,12/25/14,75
BOM,12/26/14,76
BOM,12/27/14,78
BOM,12/28/14,76
BOM,12/29/14,74
BOM,12/30/14,72
BOM,12/31/14,72
BKK,1/1/14,76
BKK,1/2/14,76
BKK,1/3/14,78
BKK,1/4/14,79
BKK,1/5/14,80
BKK,1/6/14,80
BKK,1/7/14,81
BKK,1/8/14,82
BKK,1/9/14,82
BKK,1/10/14,80
BKK,1/11/14,80
BKK,1/12/14,80
BKK,1/13/14,77
BKK,1/14/14,75
BKK,1/15/14,74
BKK,1/16/14,72
BKK,1/17/14,74
BKK,1/18/14,73
BKK,1/19/14,70
BKK,1/20/14,72
BKK,1/21/14,72
BKK,1/22/14,69
BKK,1/23/14,70
BKK,1/24/14,71
BKK,1/25/14,74
BKK,1/26/14,76
BKK,1/27/14,77
BKK,1/28/14,78
BKK,1/29/14,79
BKK,1/30/14,79
BKK,1/31/14,80
BKK,2/1/14,80
BKK,2/2/14,80
BKK,2/3/14,82
BKK,2/4/14,83
BKK,2/5/14,83
BKK,2/6/14,83
BKK,2/7/14,83
BKK,2/8/14,82
BKK,2/9/14,82
BKK,2/10/14,82
BKK,2/11/14,82
BKK,2/12/14,82
BKK,2/13/14,82
BKK,2/14/14,82
BKK,2/15/14,82
BKK,2/16/14,84
BKK,2/17/14,84
BKK,2/18/14,84
BKK,2/19/14,85
BKK,2/20/14,77
BKK,2/21/14,76
BKK,2/22/14,82
BKK,2/23/14,83
BKK,2/24/14,84
BKK,2/25/14,83
BKK,2/26/14,84
BKK,2/27/14,84
BKK,2/28/14,84
BKK,3/1/14,82
BKK,3/2/14,84
BKK,3/3/14,84
BKK,3/4/14,85
BKK,3/5/14,84
BKK,3/6/14,85
BKK,3/7/14,84
BKK,3/8/14,86
BKK,3/9/14,85
BKK,3/10/14,85
BKK,3/11/14,86
BKK,3/12/14,86
BKK,3/13/14,86
BKK,3/14/14,86
BKK,3/15/14,88
BKK,3/16/14,86
BKK,3/17/14,88
BKK,3/18/14,88
BKK,3/19/14,88
BKK,3/20/14,88
BKK,3/21/14,88
BKK,3/22/14,80
BKK,3/23/14,85
BKK,3/24/14,86
BKK,3/25/14,87
BKK,3/26/14,88
BKK,3/27/14,88
BKK,3/28/14,88
BKK,3/29/14,86
BKK,3/30/14,89
BKK,3/31/14,88
BKK,4/1/14,88
BKK,4/2/14,88
BKK,4/3/14,90
BKK,4/4/14,84
BKK,4/5/14,84
BKK,4/6/14,84
BKK,4/7/14,89
BKK,4/8/14,90
BKK,4/9/14,88
BKK,4/10/14,90
BKK,4/11/14,86
BKK,4/12/14,86
BKK,4/13/14,86
BKK,4/14/14,86
BKK,4/15/14,84
BKK,4/16/14,86
BKK,4/17/14,88
BKK,4/18/14,88
BKK,4/19/14,89
BKK,4/20/14,90
BKK,4/21/14,90
BKK,4/22/14,90
BKK,4/23/14,91
BKK,4/24/14,90
BKK,4/25/14,90
BKK,4/26/14,90
BKK,4/27/14,90
BKK,4/28/14,84
BKK,4/29/14,86
BKK,4/30/14,88
BKK,5/1/14,89
BKK,5/2/14,84
BKK,5/3/14,88
BKK,5/4/14,86
BKK,5/5/14,88
BKK,5/6/14,86
BKK,5/7/14,84
BKK,5/8/14,88
BKK,5/9/14,87
BKK,5/10/14,88
BKK,5/11/14,84
BKK,5/12/14,90
BKK,5/13/14,88
BKK,5/14/14,88
BKK,5/15/14,90
BKK,5/16/14,92
BKK,5/17/14,90
BKK,5/18/14,84
BKK,5/19/14,86
BKK,5/20/14,88
BKK,5/21/14,89
BKK,5/22/14,89
BKK,5/23/14,89
BKK,5/24/14,90
BKK,5/25/14,90
BKK,5/26/14,88
BKK,5/27/14,89
BKK,5/28/14,86
BKK,5/29/14,89
BKK,5/30/14,90
BKK,5/31/14,90
BKK,6/1/14,84
BKK,6/2/14,87
BKK,6/3/14,89
BKK,6/4/14,86
BKK,6/5/14,86
BKK,6/6/14,86
BKK,6/7/14,85
BKK,6/8/14,86
BKK,6/9/14,87
BKK,6/10/14,86
BKK,6/11/14,88
BKK,6/12/14,84
BKK,6/13/14,85
BKK,6/14/14,88
BKK,6/15/14,86
BKK,6/16/14,86
BKK,6/17/14,84
BKK,6/18/14,85
BKK,6/19/14,87
BKK,6/20/14,86
BKK,6/21/14,87
BKK,6/22/14,84
BKK,6/23/14,84
BKK,6/24/14,86
BKK,6/25/14,84
BKK,6/26/14,82
BKK,6/27/14,85
BKK,6/28/14,88
BKK,6/29/14,90
BKK,6/30/14,84
BKK,7/1/14,83
BKK,7/2/14,87
BKK,7/3/14,88
BKK,7/4/14,89
BKK,7/5/14,89
BKK,7/6/14,88
BKK,7/7/14,87
BKK,7/8/14,85
BKK,7/9/14,85
BKK,7/10/14,84
BKK,7/11/14,87
BKK,7/12/14,88
BKK,7/13/14,86
BKK,7/14/14,82
BKK,7/15/14,84
BKK,7/16/14,84
BKK,7/17/14,86
BKK,7/18/14,84
BKK,7/19/14,82
BKK,7/20/14,84
BKK,7/21/14,86
BKK,7/22/14,86
BKK,7/23/14,86
BKK,7/24/14,84
BKK,7/25/14,86
BKK,7/26/14,85
BKK,7/27/14,84
BKK,7/28/14,80
BKK,7/29/14,86
BKK,7/30/14,84
BKK,7/31/14,84
BKK,8/1/14,85
BKK,8/2/14,84
BKK,8/3/14,84
BKK,8/4/14,84
BKK,8/5/14,85
BKK,8/6/14,83
BKK,8/7/14,82
BKK,8/8/14,84
BKK,8/9/14,85
BKK,8/10/14,85
BKK,8/11/14,85
BKK,8/12/14,85
BKK,8/13/14,85
BKK,8/14/14,84
BKK,8/15/14,84
BKK,8/16/14,84
BKK,8/17/14,84
BKK,8/18/14,88
BKK,8/19/14,84
BKK,8/20/14,84
BKK,8/21/14,82
BKK,8/22/14,82
BKK,8/23/14,86
BKK,8/24/14,87
BKK,8/25/14,85
BKK,8/26/14,82
BKK,8/27/14,83
BKK,8/28/14,82
BKK,8/29/14,84
BKK,8/30/14,82
BKK,8/31/14,81
BKK,9/1/14,82
BKK,9/2/14,84
BKK,9/3/14,82
BKK,9/4/14,84
BKK,9/5/14,84
BKK,9/6/14,84
BKK,9/7/14,82
BKK,9/8/14,86
BKK,9/9/14,86
BKK,9/10/14,86
BKK,9/11/14,84
BKK,9/12/14,84
BKK,9/13/14,86
BKK,9/14/14,85
BKK,9/15/14,85
BKK,9/16/14,84
BKK,9/17/14,84
BKK,9/18/14,84
BKK,9/19/14,86
BKK,9/20/14,88
BKK,9/21/14,88
BKK,9/22/14,84
BKK,9/23/14,88
BKK,9/24/14,85
BKK,9/25/14,84
BKK,9/26/14,84
BKK,9/27/14,84
BKK,9/28/14,86
BKK,9/29/14,83
BKK,9/30/14,82
BKK,10/1/14,84
BKK,10/2/14,83
BKK,10/3/14,84
BKK,10/4/14,84
BKK,10/5/14,85
BKK,10/6/14,82
BKK,10/7/14,81
BKK,10/8/14,80
BKK,10/9/14,82
BKK,10/10/14,84
BKK,10/11/14,83
BKK,10/12/14,84
BKK,10/13/14,84
BKK,10/14/14,84
BKK,10/15/14,83
BKK,10/16/14,84
BKK,10/17/14,84
BKK,10/18/14,84
BKK,10/19/14,83
BKK,10/20/14,82
BKK,10/21/14,84
BKK,10/22/14,84
BKK,10/23/14,83
BKK,10/24/14,82
BKK,10/25/14,83
BKK,10/26/14,84
BKK,10/27/14,84
BKK,10/28/14,84
BKK,10/29/14,84
BKK,10/30/14,85
BKK,10/31/14,85
BKK,11/1/14,84
BKK,11/2/14,82
BKK,11/3/14,84
BKK,11/4/14,82
BKK,11/5/14,82
BKK,11/6/14,85
BKK,11/7/14,84
BKK,11/8/14,84
BKK,11/9/14,85
BKK,11/10/14,85
BKK,11/11/14,87
BKK,11/12/14,86
BKK,11/13/14,84
BKK,11/14/14,82
BKK,11/15/14,83
BKK,11/16/14,84
BKK,11/17/14,82
BKK,11/18/14,81
BKK,11/19/14,79
BKK,11/20/14,80
BKK,11/21/14,80
BKK,11/22/14,82
BKK,11/23/14,84
BKK,11/24/14,84
BKK,11/25/14,84
BKK,11/26/14,86
BKK,11/27/14,84
BKK,11/28/14,84
BKK,11/29/14,86
BKK,11/30/14,86
BKK,12/1/14,84
BKK,12/2/14,82
BKK,12/3/14,82
BKK,12/4/14,82
BKK,12/5/14,82
BKK,12/6/14,84
BKK,12/7/14,84
BKK,12/8/14,82
BKK,12/9/14,80
BKK,12/10/14,82
BKK,12/11/14,80
BKK,12/12/14,82
BKK,12/13/14,76
BKK,12/14/14,78
BKK,12/15/14,80
BKK,12/16/14,79
BKK,12/17/14,76
BKK,12/18/14,76
BKK,12/19/14,76
BKK,12/20/14,78
BKK,12/21/14,79
BKK,12/22/14,76
BKK,12/23/14,76
BKK,12/24/14,78
BKK,12/25/14,81
BKK,12/26/14,82
BKK,12/27/14,84
BKK,12/28/14,82
BKK,12/29/14,78
BKK,12/30/14,77
BKK,12/31/14,76
PER,1/1/14,68
PER,1/2/14,64
PER,1/3/14,69
PER,1/4/14,69
PER,1/5/14,75
PER,1/6/14,82
PER,1/7/14,72
PER,1/8/14,72
PER,1/9/14,73
PER,1/10/14,78
PER,1/11/14,90
PER,1/12/14,91
PER,1/13/14,75
PER,1/14/14,70
PER,1/15/14,68
PER,1/16/14,71
PER,1/17/14,75
PER,1/18/14,78
PER,1/19/14,85
PER,1/20/14,85
PER,1/21/14,84
PER,1/22/14,86
PER,1/23/14,86
PER,1/24/14,82
PER,1/25/14,86
PER,1/26/14,80
PER,1/27/14,70
PER,1/28/14,74
PER,1/29/14,77
PER,1/30/14,79
PER,1/31/14,77
PER,2/1/14,74
PER,2/2/14,76
PER,2/3/14,78
PER,2/4/14,84
PER,2/5/14,80
PER,2/6/14,80
PER,2/7/14,78
PER,2/8/14,72
PER,2/9/14,76
PER,2/10/14,75
PER,2/11/14,77
PER,2/12/14,80
PER,2/13/14,82
PER,2/14/14,78
PER,2/15/14,75
PER,2/16/14,72
PER,2/17/14,78
PER,2/18/14,80
PER,2/19/14,80
PER,2/20/14,84
PER,2/21/14,81
PER,2/22/14,84
PER,2/23/14,82
PER,2/24/14,76
PER,2/25/14,78
PER,2/26/14,73
PER,2/27/14,78
PER,2/28/14,80
PER,3/1/14,83
PER,3/2/14,80
PER,3/3/14,74
PER,3/4/14,76
PER,3/5/14,76
PER,3/6/14,79
PER,3/7/14,86
PER,3/8/14,74
PER,3/9/14,66
PER,3/10/14,69
PER,3/11/14,77
PER,3/12/14,83
PER,3/13/14,78
PER,3/14/14,68
PER,3/15/14,61
PER,3/16/14,64
PER,3/17/14,69
PER,3/18/14,74
PER,3/19/14,77
PER,3/20/14,76
PER,3/21/14,72
PER,3/22/14,76
PER,3/23/14,80
PER,3/24/14,82
PER,3/25/14,76
PER,3/26/14,78
PER,3/27/14,73
PER,3/28/14,78
PER,3/29/14,69
PER,3/30/14,66
PER,3/31/14,66
PER,4/1/14,64
PER,4/2/14,64
PER,4/3/14,68
PER,4/4/14,69
PER,4/5/14,73
PER,4/6/14,66
PER,4/7/14,66
PER,4/8/14,70
PER,4/9/14,74
PER,4/10/14,80
PER,4/11/14,82
PER,4/12/14,78
PER,4/13/14,77
PER,4/14/14,75
PER,4/15/14,68
PER,4/16/14,68
PER,4/17/14,62
PER,4/18/14,68
PER,4/19/14,64
PER,4/20/14,64
PER,4/21/14,60
PER,4/22/14,58
PER,4/23/14,62
PER,4/24/14,66
PER,4/25/14,68
PER,4/26/14,65
PER,4/27/14,67
PER,4/28/14,56
PER,4/29/14,55
PER,4/30/14,60
PER,5/1/14,56
PER,5/2/14,57
PER,5/3/14,58
PER,5/4/14,61
PER,5/5/14,62
PER,5/6/14,65
PER,5/7/14,65
PER,5/8/14,60
PER,5/9/14,62
PER,5/10/14,62
PER,5/11/14,64
PER,5/12/14,63
PER,5/13/14,61
PER,5/14/14,62
PER,5/15/14,63
PER,5/16/14,62
PER,5/17/14,62
PER,5/18/14,61
PER,5/19/14,64
PER,5/20/14,66
PER,5/21/14,64
PER,5/22/14,63
PER,5/23/14,64
PER,5/24/14,62
PER,5/25/14,60
PER,5/26/14,61
PER,5/27/14,62
PER,5/28/14,58
PER,5/29/14,57
PER,5/30/14,54
PER,5/31/14,55
PER,6/1/14,59
PER,6/2/14,62
PER,6/3/14,60
PER,6/4/14,60
PER,6/5/14,64
PER,6/6/14,63
PER,6/7/14,62
PER,6/8/14,62
PER,6/9/14,66
PER,6/10/14,56
PER,6/11/14,50
PER,6/12/14,52
PER,6/13/14,49
PER,6/14/14,48
PER,6/15/14,52
PER,6/16/14,58
PER,6/17/14,54
PER,6/18/14,57
PER,6/19/14,56
PER,6/20/14,60
PER,6/21/14,58
PER,6/22/14,52
PER,6/23/14,47
PER,6/24/14,50
PER,6/25/14,52
PER,6/26/14,54
PER,6/27/14,50
PER,6/28/14,49
PER,6/29/14,50
PER,6/30/14,60
PER,7/1/14,63
PER,7/2/14,58
PER,7/3/14,48
PER,7/4/14,54
PER,7/5/14,58
PER,7/6/14,59
PER,7/7/14,57
PER,7/8/14,52
PER,7/9/14,48
PER,7/10/14,50
PER,7/11/14,54
PER,7/12/14,54
PER,7/13/14,56
PER,7/14/14,54
PER,7/15/14,56
PER,7/16/14,52
PER,7/17/14,50
PER,7/18/14,54
PER,7/19/14,58
PER,7/20/14,54
PER,7/21/14,54
PER,7/22/14,53
PER,7/23/14,52
PER,7/24/14,56
PER,7/25/14,58
PER,7/26/14,56
PER,7/27/14,54
PER,7/28/14,57
PER,7/29/14,58
PER,7/30/14,59
PER,7/31/14,51
PER,8/1/14,50
PER,8/2/14,53
PER,8/3/14,53
PER,8/4/14,56
PER,8/5/14,62
PER,8/6/14,64
PER,8/7/14,62
PER,8/8/14,60
PER,8/9/14,58
PER,8/10/14,64
PER,8/11/14,64
PER,8/12/14,60
PER,8/13/14,63
PER,8/14/14,64
PER,8/15/14,60
PER,8/16/14,60
PER,8/17/14,65
PER,8/18/14,60
PER,8/19/14,61
PER,8/20/14,60
PER,8/21/14,62
PER,8/22/14,57
PER,8/23/14,58
PER,8/24/14,58
PER,8/25/14,62
PER,8/26/14,60
PER,8/27/14,60
PER,8/28/14,64
PER,8/29/14,64
PER,8/30/14,58
PER,8/31/14,55
PER,9/1/14,54
PER,9/2/14,60
PER,9/3/14,59
PER,9/4/14,57
PER,9/5/14,65
PER,9/6/14,65
PER,9/7/14,62
PER,9/8/14,58
PER,9/9/14,60
PER,9/10/14,62
PER,9/11/14,59
PER,9/12/14,59
PER,9/13/14,59
PER,9/14/14,56
PER,9/15/14,60
PER,9/16/14,64
PER,9/17/14,67
PER,9/18/14,62
PER,9/19/14,62
PER,9/20/14,72
PER,9/21/14,62
PER,9/22/14,57
PER,9/23/14,51
PER,9/24/14,58
PER,9/25/14,60
PER,9/26/14,62
PER,9/27/14,60
PER,9/28/14,61
PER,9/29/14,62
PER,9/30/14,62
PER,10/1/14,69
PER,10/2/14,70
PER,10/3/14,60
PER,10/4/14,62
PER,10/5/14,59
PER,10/6/14,56
PER,10/7/14,57
PER,10/8/14,57
PER,10/9/14,64
PER,10/10/14,60
PER,10/11/14,58
PER,10/12/14,59
PER,10/13/14,65
PER,10/14/14,68
PER,10/15/14,74
PER,10/16/14,72
PER,10/17/14,66
PER,10/18/14,66
PER,10/19/14,60
PER,10/20/14,60
PER,10/21/14,61
PER,10/22/14,74
PER,10/23/14,64
PER,10/24/14,64
PER,10/25/14,62
PER,10/26/14,64
PER,10/27/14,62
PER,10/28/14,71
PER,10/29/14,73
PER,10/30/14,64
PER,10/31/14,64
PER,11/1/14,68
PER,11/2/14,62
PER,11/3/14,62
PER,11/4/14,65
PER,11/5/14,66
PER,11/6/14,62
PER,11/7/14,62
PER,11/8/14,62
PER,11/9/14,77
PER,11/10/14,67
PER,11/11/14,64
PER,11/12/14,64
PER,11/13/14,60
PER,11/14/14,60
PER,11/15/14,66
PER,11/16/14,68
PER,11/17/14,68
PER,11/18/14,67
PER,11/19/14,64
PER,11/20/14,63
PER,11/21/14,66
PER,11/22/14,64
PER,11/23/14,64
PER,11/24/14,68
PER,11/25/14,74
PER,11/26/14,80
PER,11/27/14,73
PER,11/28/14,68
PER,11/29/14,70
PER,11/30/14,68
PER,12/1/14,69
PER,12/2/14,69
PER,12/3/14,67
PER,12/4/14,66
PER,12/5/14,68
PER,12/6/14,68
PER,12/7/14,70
PER,12/8/14,70
PER,12/9/14,65
PER,12/10/14,68
PER,12/11/14,78
PER,12/12/14,70
PER,12/13/14,66
PER,12/14/14,66
PER,12/15/14,64
PER,12/16/14,64
PER,12/17/14,65
PER,12/18/14,74
PER,12/19/14,80
PER,12/20/14,77
PER,12/21/14,72
PER,12/22/14,74
PER,12/23/14,74
PER,12/24/14,76
PER,12/25/14,74
PER,12/26/14,75
PER,12/27/14,78
PER,12/28/14,76
PER,12/29/14,78
PER,12/30/14,86
PER,12/31/14,74
